Course	Room	Teacher	Time	Students
002164	TH110	0180723	19:00 - 22:00 TH	3250227 3250683 3253100 3331686 3363924 3382205 3396292 3405153 3411154 3411531 3413582 3414273 3414843 3415044 3415615 3415852 3417370 3431449 3433663 3439328 3440036
009513	DAL25	0031478	13:00 - 14:30 T	3404828 3429810
001427	TH102	0031632	12:00 - 14:00 TH	3250395 3374194 3413283 3429532 3442188 3454625 3455631
002873	DAL25	3473288	13:00 - 16:00 TH	3250395 3442991 3454625 3458972
013201	BYC127	0020093	14:00 - 16:00 T	3250395 3454226
005162	PK180	0031582	18:00 - 20:30 T	3250498 3413574 3417108 3420884 3434781 3443421 3460766 3462554 3462606
013176	TH110	0995587	16:00 - 18:00 T	3340316 3404364 3412825 3428844 3433275 3436930 3454497 3455220 3463587 3464193 3475445
002163	PK349	3415849	12:00 - 14:00 TH	3250683 3253100 3331686 3363924 3382205 3396292 3405153 3411154 3411531 3413582 3414273 3414843 3415044 3415615 3415852 3416398 3417370 3433663 3440036
011827	PK349	0428815	18:00 - 19:30 TH	3250683 3253100 3331686 3363924 3382205 3396292 3405153 3411154 3411531 3413582 3414843 3415044 3415615 3415852 3417370 3433663 3440036
002992	PK100	1083868	19:00 - 22:00 TH	3251781 3338762 3360165 3381480 3393147 3395624 3413356 3417166 3420380 3426858 3429834 3430953 3432384 3434079 3434124 3436206 3436260 3441306 3441413 3444811 3445343 3446653 3451553 3453262 3455148 3455220 3455297 3456645 3457039 3458049 3458932 3459505 3459613 3459645 3460134 3461826 3461962 3462246 3462516 3463851 3464379
005155	TH110	0493855	12:00 - 14:00 TH	3251781 3261773 3264284 3338504 3342762 3350812 3355412 3366307 3415801 3416375 3421770 3432344 3435380 3437011 3437701 3442237 3455093 3456053 3457932 3463859
011862	TAYD	3473827	10:00 - 11:30 MW	3251781
005160	TAYF	3473288	19:00 - 21:00 MW	3252368 3358768 3430401 3458934
002659	DAL119	0031543	13:00 - 14:30 T	3252499 3437962 3438232 3463768
009259	TAYF	3470325	12:00 - 14:00 TH	3254408 3413574 3420884 3438287
013210	PK338	0031582	11:30 - 13:00 MW	3254408 3254734 3413574 3420884 3426858 3430152 3436206 3438287 3455148 3458533 3460073 3463453
007878	TAYE	0031386	13:00 - 16:00 TH	3255904 3318988 3435627 3437574 3438206 3457184 3457692
011835	PK180	0031539	19:00 - 22:00 TH	3257109 3404693 3415766 3421700 3439511 3450069 3455625
002174	EHLEC	0004950	13:00 - 16:00 TH	3257419 3340556
012851	TAYF	3475676	13:00 - 14:30 T	3304946 3429532 3432398 3437978
004293	EHLEC	3447501	16:00 - 18:00 T	
005191	PK180	1137952	10:00 - 11:30 MW	3260251 3381480 3405427 3431448 3433929 3441166 3454439 3458339 3459645 3460134 3463993
007923	EHLEC	0031539	18:00 - 19:30 TH	3260429 3439158
002414	PK338	3452082	12:00 - 14:00 F	3261815 3271598 3330298 3396492 3415870 3417299 3432027 3438020 3438084 3439356 3443207 3452529 3463525 3463879
009232	DAL119	3208421	12:00 - 14:00 TH	3261815 3339354 3414811 3415870 3417299 3438084
013296	DAL25	3474664	14:00 - 16:00 T	3330241 3330330
004809	PK243	3194193	13:00 - 15:30 TH	3263080 3272732 3311586 3314570 3319691 3319692 3329814 3350298 3375685 3442432
004840	DAL119	3452082	13:00 - 15:30 TH	3303344 3397771 3417166 3432759 3437379
006588	DAL25	0031399	16:00 - 18:00 T	3264954 3311583 3312519 3396226
009321	EHLEC	0138190	18:00 - 20:30 T	
011831	BYC127	1157682	13:00 - 16:00 TH	3358339 3436216
010860	BYC127	3461209	18:00 - 19:30 TH	3266668 3339354 3411108
009299	PK338	3092667	13:00 - 16:00 TH	3267886 3267997 3319863 3323367 3340316 3344264 3369702 3405744 3425219 3426666 3426735 3429566 3433539 3440508 3441838
001152	PK100	3482092	13:00 - 14:30 T	3267997 3319386 3339315 3340287 3340324 3369702 3404473 3405427 3413283 3414395 3416203 3417908 3420037 3424520 3425347 3425437 3426638 3426717 3427633 3427674 3431294 3431740 3432223 3433788 3433881 3435187 3438206 3438342 3438472 3438473 3439280 3439588 3439912 3443283 3443453 3444811 3446832 3448687 3452964 3453218 3454210 3455058 3455151 3455291 3456645 3457184 3458121 3459980 3461498 3461933 3462115 3462242 3462416 3462417 3462512 3462849 3462990 3463143 3463526 3463936 3463939
013181	TH102	3469882	13:00 - 14:30 T	3270555 3339567 3417273 3418145 3449263
002153	PK100	0168378	10:00 - 11:30 MW	3274299 3330300 3337781 3375389 3375544 3396461 3411059 3421044 3426735 3429199 3430152 3431445 3435070 3435771 3437534 3438206 3439820 3441900 3445081 3446832 3448687 3455719 3456228 3456677 3458295 3458451 3459522 3460867 3461063 3462270 3462292 3462639 3463011 3463022 3463188 3463526 3463589 3463675 3463745 3463768 3464027 3464193
005846	PK180	3470325	11:30 - 13:00 MW	3276264 3428844 3429706 3431449 3433275 3437534 3440454 3443421 3457808 3462417 3462606
006031	PK100	0554585	13:00 - 15:30 TH	3281059 3318430 3341634 3359026 3404534 3414201 3418908 3420437 3421753 3423829 3425437 3426719 3429199 3429761 3430401 3430706 3432798 3433961 3436260 3436311 3437141 3438102 3439147 3439328 3439670 3439818 3440175 3440958 3441004 3441166 3441900 3448687 3450490 3451553 3454059 3455043 3455046 3455148 3457195 3459505 3459897 3459972 3460488 3460701 3461469 3461826 3462356 3462639 3462896 3463593 3463768 3464027
005126	TH102	0031543	13:00 - 15:30 TH	3283602 3412825 3425401 3429524 3439409 3441406
