Course	Room	Teacher	Time	Students
011343	CARP25	3213249	10:00 - 11:00 MWF	3071136 3073300
004882	GOA	0697660	12:00 - 14:00 TH	1020727
011207	GOB	0031478	13:00 - 15:30 T	1030683 1073544 1133174
006519	EHLEC	0031478	9:00 - 10:00 MWF	1021751 1030683 1079384 1169962
005724	PK349	0031392	13:00 - 15:30 TH	1095349 1124785 1164190 1164206 3074289 3079272 3085810 3085836 3095335 3095387 3099468 3102884 3104770 3105862 3211821 3218938
002674	TH224	0468281	19:00 - 21:30 T	1025379 1060299 1078646 1081939 1087490 3089611 3092294 3107963 3182934
002164	TAYD	0180723	13:00 - 14:00 MWF	1025460 1040874 1059572 1101406 1119989 1134358 3070438 3078073 3095719 3096547
007008	DAL204	3195964	13:00 - 15:30 TH	1026650 1065271 1088690 1097648 3070648 3074634 3081368 3087352 3087720 3097894 3099822 3100927 3102153 3102868 3104658 3111488 3112870 3116464 3170761 3223591 3224476 3225118
004733	TH224	1084458	12:00 - 13:00 MWF	1162688 3128366 3161291 3167586 3222819 3225371 3227006
005854	TAYE	3212821	16:00 - 18:00 TH	1028249 1099662 1111901 3086015 3106131 3196465 3198769 3201250
005862	PK10	0031416	13:00 - 15:30 T	1028249 1039831
004838	PK180	1051497	14:00 - 16:00 T	1029210 1032769 1038420 1077482 1081101 1082150 1100625 3089892 3213069 3217514
009299	TAYD	3092667	13:00 - 15:30 T	1041981 1056270 1171002 3078500 3106769 3218455
004288	CARP25	0123161	12:00 - 13:00 MWF	1032769 1064385 3087983
008765	PK25	3194197	13:00 - 14:00 MWF	1037291 1083594 1086710 1088785 1167714 3080198 3088124 3100408 3100835 3105821 3108306 3180861 3182934 3184743 3195980 3198863 3200866 3201900 3221418
001455	PK243	0020093	13:00 - 14:00 MWF	1037338 1063875 1164206 1166163 3099822 3103177
004023	EHII	0031332	14:00 - 16:00 T	1037413 1077417 1078646 3079675 3089276 3104731
001183	DAL204	0406445	12:00 - 13:00 MWF	1037745 1041140 1056281 1065781 1081101 1087782 1088882 1095157 1096113 1103391 1143717 1146215 1161960 3072293 3077064 3082830 3086747 3088352 3095050 3099957 3100110 3100824 3103933 3107323 3107589
011528	PK180	3310251	13:30 - 16:00 TH	1039868 1057592 1076234 1081249 1101031 1143228 3069337 3070648 3074570 3080794 3092236
007909	TH251	0742958	13:00 - 14:00 MWF	1046439 1047318
007900	PK180	0031539	16:00 - 18:00 TH	1040874 1055441 1058048 1080272 1081249 1158007 1163664 1169386 3087433 3118334
011532	GOB	0301909	14:00 - 16:00 T	1046086 1067862 3224986
004009	PK25	0030564	12:00 - 14:00 TH	1046439 1047318 1047339 1076854 1112377 3089948 3091653 3097890 3099757 3100762 3102969 3102995 3112797 3116065 3116805 3129544 3130894 3134011 3134217 3156597 3157738 3159218 3161154 3162638 3172803 3174234 3184641 3184966 3186688 3198356 3217652 3218455 3219221 3222282 3222477 3223347 3223998 3224492 3225356
004394	EHII	0989327	19:00 - 21:30 T	1047339 1054176 1063875 1100899 3072397 3109485
001763	PK243	0027799	12:00 - 14:00 TH	1053370 1066778 1067251 1080654 1087490 1103391 3072397 3085649
001765	GOB	0271874	13:00 - 15:30 TH	1056857 1099059 1126639 3080794 3090537 3160149
007387	EHLEC	0031522	10:00 - 11:00 MWF	1055441 1067377 3086238 3098918
004852	GOB	3194193	13:30 - 16:00 TH	1056012 1056270 1100338 3080198 3080592 3095625 3218455
004292	TH251	3092832	12:00 - 14:00 TH	1056096 1117320
004293	PK10	0017611	13:00 - 15:30 TH	
004280	TH224	0031577	9:00 - 10:00 MWF	1056281 1076299 1077815 1086867 1088120 1117264 3096149 3097341 3102974
011300	TH251	0020093	13:00 - 15:30 T	1116377
002367	DAL204	3208421	19:00 - 21:30 T	1056738 1119989 1134358 1141167 1143228 1159063 3074314 3075829 3079370 3085986 3097636 3100628 3103038 3104386 3112448 3113444 3133386 3158773 3173458 3192700 3196457 3197712 3217605 3218706 3223822 3224986
008423	EHLEC	0132890	11:00 - 12:00 MWF	1056910 3102974 3221487
005258	EHLEC	0056990	12:00 - 13:00 MWF	1057004 1057592 1067182 1083431
005734	TH251	0855349	13:00 - 15:30 TH	1057261 3102599
003009	PK229	0375562	13:00 - 15:30 TH	1058223 1078648 1131189 1161482 3072477 3072594 3074570 3074891 3074930 3080473 3085513 3096962 3099774 3104731 3105854
002403	PK243	1137952	13:00 - 15:30 T	1058242 1097648 3070090 3071136 3085810 3098754 3099590 3217652
004872	PK10	0989327	14:00 - 16:00 T	1084462
002562	PK229	0564741	11:00 - 12:00 MWF	1058893 1065945 1077065 1162293 3072293 3079675 3105166 3116392 3133028 3184862 3212716 3218584 3218706 3221305 3225356
002637	EHII	0827051	9:00 - 10:00 MWF	1058893 1142227 1143265 3065039 3077809 3105818
001766	TAYE	1165592	19:00 - 21:30 T	1059654 1065646 1077815 1082799 1092187 3071094 3073507 3092985 3095924 3220362
003454	TH110	0915760	13:00 - 14:00 MWF	1059654 1067241 1076234 1080757 1081250 1088972 1092187 1093044 1093549 1095349 1105086 1122905 1126639 1129708 1142212 1158026 1169360 3072447 3078465 3092985
002643	TH251	0765372	14:00 - 16:00 T	1062675 1066679 3226257
