Course	Room	Teacher	Time	Students
012494	PK100	0853792	10:00 - 11:30 W	3358339 3417553 3425356 3437978 3455625 3466011
011319	PK20	0827051	13:00 - 15:00 M	3358345 3429894 3441273 3444811 3456066 3456228 3463226
004825	PK20	1051497	11:00 - 13:20 T	3358960 3402556
001893	PK278	0898918	14:00 - 16:20 T	3360165 3365824 3389676 3396460 3397265 3405744 3413521 3416203
003001	PK278	3473854	13:00 - 15:00 M	3363735 3381824 3412644 3418079 3418908 3425150 3426719 3431629 3432798 3433686 3433849 3435366 3439701 3453856 3455049 3456660 3458250 3459613 3459897 3460134 3462720 3463389 3463593 3464850 3485416 3486133 3486617 3486998 3487429
007374	PK278	0987494	19:00 - 22:00 M	3363735 3409210 3420434 3425347 3430131 3430697 3432595 3433881 3435771 3437240 3438669 3439147 3439636 3440419 3440454 3442335 3446670 3447681 3449400 3455981 3459032 3459111 3464279 3480069 3482382 3486321
002174	DAL300	0004950	15:30 - 17:00 T	3363924 3396292 3413582 3417370
007910	PK20	0910346	13:00 - 15:30 W	3363924 3421700 3437574
007923	PK20	0470839	12:00 - 13:00 MWF	3437574 3445081
007060	PK338	0031573	12:00 - 13:00 MWF	3363977 3456066
004869	PK100	0053518	11:00 - 12:00 MWF	3364124 3436227 3437589 3438842 3454497 3463587
002572	DAL300	1168490	18:30 - 21:30 W	3364991 3412864 3416398 3436260 3440075
002414	PK278	3452082	19:00 - 20:30 TH	3366138 3396292 3397066 3412835 3424594 3442432 3454497 3455227 3456820 3458452 3460770 3462851 3463729 3483003 3487035
012503	PK20	0853792	13:30 - 16:30 T	3366138
004033	DAL300	0854975	14:00 - 17:00 T	3366307 3406073 3411005 3414238 3426556 3431672 3437962 3441406 3442237 3448687
005205	DAL300	3448653	13:00 - 15:30 W	3367107 3397992 3405451 3416424 3437011 3437701 3457184 3462458 3465050 3476908
004281	PK278	3092832	14:30 - 16:00 MW	3369591 3416232 3429532 3435692 3438033 3450490 3457231 3459972
013288	PK20	3474664	13:00 - 16:00 W	3374569 3436227 3475573
007365	PK278	3474098	9:00 - 10:00 M-F	3375120 3415044 3427674 3437341 3437827 3439899 3439917 3440687 3443731 3445738 3448868 3449400 3454439 3455562 3459647 3460134 3462414 3462516 3463389 3465181 3467427 3474789 3479085 3479976 3480069 3482194 3483651 3484314 3484619 3486133 3486475 3486609 3486617 3487429
006035	PK278	0207327	14:00 - 16:00 TH	3375389 3404534 3405422 3412100 3417055 3417717 3429199 3433961 3437141 3437778 3438550 3441004 3441166 3451553 3454059 3455043 3455148 3460399 3460488 3461826 3462356 3462639 3462896 3481419
004012	PK278	1167922	14:00 - 16:00 M	3375410 3417314 3425347 3429832 3433962 3435734 3437589 3438232 3440958 3450068 3451331 3451557 3452988 3453472 3454476 3456103 3457327 3460586 3461057 3462458 3463675 3464263 3464848 3465327 3467040 3469560 3474409 3474598 3475298 3477014 3477824 3478951 3481607 3485305 3485548 3485550 3486787 3576632
006850	PK278	0031347	18:30 - 21:30 W	3375410 3414205 3433275 3433945 3439206 3452445 3452988 3456210 3456313 3458957 3462458 3462956 3463199 3463919 3463939 3465050 3465442 3474409 3474598 3479382 3482989 3483155 3485028 3485727 3485970 3487090
002409	DAL300	3448653	19:00 - 21:30 W	3375629 3395942 3405427 3436683 3438020 3438842 3441413 3454476 3456645 3487034
011829	PK338	1157682	11:00 - 13:20 T	3375629 3418606 3438033
009213	PK100	0138190	13:30 - 14:30 W	3375685 3396837 3425356 3434079
013925	PK20	3555097	12:00 - 14:00 W	3375685 3424318 3480810 3559218
007032	PK100	0031573	13:00 - 14:00 M	3405695 3439624 3439917 3451724 3457873 3465327 3468749 3485305
003437	PK100	0897706	19:30 - 21:00 T	3378849 3395624 3402583 3404386 3416598 3420037 3422414 3431260 3431303 3434210 3455808 3480939 3481562 3483385
007017	DAL300	0031568	14:00 - 15:00 MWF	3397012 3418499 3422289 3437252 3439624 3455297 3458533 3476085
013840	PK100	3447549	9:00 - 10:00 MWF	3380465 3413255 3415144
001894	PK20	3483424	18:00 - 20:30 M	3380697 3395581 3396312 3397565 3413728 3439558
002163	PK278	3415849	19:00 - 21:00 T	3381050 3416536 3416598 3417172 3430401 3431294 3431449 3435039 3435313 3439328 3459505
